name,mp,pp,unweighted_claim_mistakes_per_claim,unweighted_lead_mistakes_per_lead,unweighted_mistakes_as_declarer,unweighted_mistakes_as_defender,unweighted_defender_missed_current_double,unweighted_defender_erroneously_doubled,unweighted_defender_missed_higher_contract,unweighted_declarer_missed_higher_contract,unweighted_declarer_missed_doubling_opponents_last_bid,unweighted_declarer_missed_opponents_last_redouble,unweighted_declarer_missed_redoubling_opponents_erroneous_double,unweighted_declarer_missed_opponents_last_bid,unweighted_declarer_erroneous_redouble,unweighted_passed_higher_contract
Gemma Tan Mariano,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elena Maria GRANA,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Marco Parrella,0.0,0.0,0.058823529411764705,0.5,0.07142857142857142,0.041666666666666664,0.11764705882352941,0.0,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0
Tiziana Di Martino,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giulio Bongiovanni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriele Bamberger,229.0,0.0,0.043478260869565216,0.125,0.05,0.011494252873563218,0.30434782608695654,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.0,0.0
Danuta (Jolanta) Hocheker,0.0,0.0,0.0,0.1111111111111111,0.008064516129032258,0.041666666666666664,0.12903225806451613,0.0,0.16129032258064516,0.25806451612903225,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
Pekka Viitasalo,0.0,0.0,0.0,0.0,0.022222222222222223,0.05,0.16666666666666666,0.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Carlo Mosca,1019.0,8.0,0.022727272727272728,0.0,0.020833333333333332,0.008064516129032258,0.08695652173913043,0.0,0.0,0.2608695652173913,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.0
Aurel Barber,0.0,0.0,0.0,0.42857142857142855,0.04395604395604396,0.018867924528301886,0.20833333333333334,0.0,0.0,0.125,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
Ilana Barnes,0.0,0.0,0.0,0.3333333333333333,0.039603960396039604,0.018867924528301886,0.20833333333333334,0.0,0.0,0.125,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
Laura Rovera,10.0,0.0,0.0,0.0,0.0125,0.04040404040404041,0.08695652173913043,0.0,0.2608695652173913,0.2608695652173913,0.08695652173913043,0.0,0.0,0.0,0.0,0.0
Catherine De Guillebon,0.0,0.0,0.0,0.0,0.04672897196261682,0.05128205128205128,0.08333333333333333,0.0,0.041666666666666664,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Jana Pokorna,0.0,0.0,0.043478260869565216,0.0,0.009523809523809525,0.03389830508474576,0.2916666666666667,0.0,0.125,0.125,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0
Pascale Thuillez,0.0,0.0,0.0,0.2857142857142857,0.03333333333333333,0.013888888888888888,0.08333333333333333,0.0,0.041666666666666664,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Eva Batelova,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.16666666666666666,0.0,0.25,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
Lena Karrstrand,0.0,0.0,0.09090909090909091,0.1111111111111111,0.010526315789473684,0.05128205128205128,0.22727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.045454545454545456,0.0,0.0,0.0
Ergun Cuhadar,0.0,0.0,0.0,0.125,0.043010752688172046,0.05405405405405406,0.16666666666666666,0.0,0.08333333333333333,0.25,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0
Charles Nasr,0.0,0.0,0.09090909090909091,0.0,0.05714285714285714,0.024390243902439025,0.2727272727272727,0.0,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
Pedro De Zogheb,0.0,0.0,0.125,0.1,0.04093567251461988,0.023529411764705882,0.16666666666666666,0.0,0.0,0.2916666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
Evgeni Gladysh,0.0,0.0,0.023255813953488372,0.375,0.022670025188916875,0.012396694214876033,0.10638297872340426,0.0,0.0425531914893617,0.22872340425531915,0.14893617021276595,0.005319148936170213,0.07446808510638298,0.010638297872340425,0.0,0.0
Piotr Zatorski,526.0,0.0,0.05555555555555555,0.0,0.01904761904761905,0.02127659574468085,0.10810810810810811,0.0,0.10810810810810811,0.21621621621621623,0.02702702702702703,0.0,0.02702702702702703,0.0,0.0,0.0
Michal Nowosadzki,2916.0,23.0,0.008278145695364239,0.22012578616352202,0.02977941176470588,0.024906015037593984,0.12842712842712842,0.001443001443001443,0.07792207792207792,0.20202020202020202,0.07936507936507936,0.0,0.021645021645021644,0.012987012987012988,0.0,0.002886002886002886
Dennis Bilde,746.0,4.0,0.02510460251046025,0.17543859649122806,0.042085427135678394,0.026925485284909206,0.14201183431952663,0.005917159763313609,0.06903353057199212,0.20907297830374755,0.08481262327416174,0.0019723865877712033,0.021696252465483234,0.023668639053254437,0.0,0.0
Greg Hinze,110.0,0.0,0.0,0.0,0.03571428571428571,0.037383177570093455,0.2,0.0,0.03333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0
Matthew Hoskins,0.0,0.0,0.0,0.5,0.028169014084507043,0.08771929824561403,0.06666666666666667,0.0,0.06666666666666667,0.4,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Daniel Korbel,738.0,3.0,0.038314176245210725,0.1875,0.027803521779425393,0.01611047180667434,0.10600706713780919,0.0035335689045936395,0.09540636042402827,0.23674911660777384,0.028268551236749116,0.0,0.024734982332155476,0.028268551236749116,0.0,0.0
Liam Milne,357.0,0.5,0.0,0.23529411764705882,0.04887218045112782,0.025454545454545455,0.19444444444444445,0.0,0.041666666666666664,0.2361111111111111,0.05555555555555555,0.0,0.013888888888888888,0.041666666666666664,0.0,0.0
Akio Kurokawa,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Mizuko Tan,0.0,0.0,0.0,0.16666666666666666,0.02631578947368421,0.06779661016949153,0.38461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Natsuko Nishida,2.0,0.0,0.02857142857142857,0.2857142857142857,0.05421686746987952,0.018633540372670808,0.17073170731707318,0.0,0.04878048780487805,0.17073170731707318,0.07317073170731707,0.0,0.024390243902439025,0.0,0.0,0.0
Makiko Sato,0.0,0.0,0.0,0.0,0.015625,0.014925373134328358,0.22727272727272727,0.0,0.09090909090909091,0.22727272727272727,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
Tae Ho Cho,0.0,0.0,0.1,0.0,0.0,0.03636363636363636,0.15384615384615385,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0
Manol Iliev,13.0,0.0,0.0,0.0,0.0,0.0641025641025641,0.11538461538461539,0.0,0.11538461538461539,0.19230769230769232,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Neville Francis,0.0,0.0,0.08333333333333333,0.0,0.014705882352941176,0.058823529411764705,0.0,0.0,0.15384615384615385,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Makoto Hirata,2.0,0.0,0.02127659574468085,0.06666666666666667,0.0392156862745098,0.03286384976525822,0.20987654320987653,0.0,0.037037037037037035,0.2345679012345679,0.09876543209876543,0.0,0.024691358024691357,0.0,0.0,0.0
Tadashi Yoshida,0.0,0.0,0.0,0.0,0.11538461538461539,0.05194805194805195,0.3076923076923077,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Hugh Morrison,19.0,0.0,0.0,0.4,0.02857142857142857,0.0625,0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
Ayako SHIMAZAKI,25.0,0.0,0.0,0.0,0.07692307692307693,0.0273972602739726,0.3076923076923077,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Ayako Miyakuni (Amano),0.0,0.0,0.0,0.2,0.0625,0.03529411764705882,0.15384615384615385,0.0,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.0,0.0,0.0,0.0,0.0
Ryoga Tanaka,153.0,1.0,0.0,0.2857142857142857,0.046875,0.025,0.23076923076923078,0.0,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.0,0.0
John Kranyak,1125.0,10.0,0.0,0.14285714285714285,0.046357615894039736,0.030303030303030304,0.030303030303030304,0.0,0.06060606060606061,0.42424242424242425,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.0
Frederik Wrang,1070.0,11.5,0.0,0.16666666666666666,0.025,0.01098901098901099,0.16666666666666666,0.0,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
Zhengjun Shi,952.0,2.0,0.0,0.23076923076923078,0.012578616352201259,0.0189873417721519,0.21052631578947367,0.0,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.0,0.02631578947368421,0.0,0.0,0.0
Inge Pettersson,0.0,0.0,0.030303030303030304,0.16666666666666666,0.020618556701030927,0.02702702702702703,0.21212121212121213,0.0,0.030303030303030304,0.21212121212121213,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0
Ping Wang,218.0,0.5,0.0,0.125,0.031578947368421054,0.017543859649122806,0.15555555555555556,0.0,0.13333333333333333,0.15555555555555556,0.15555555555555556,0.0,0.0,0.0,0.0,0.0
Nelson Ho,5.0,0.0,0.0,0.5,0.058823529411764705,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Kirk Shen,5.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Xiangyang Wang,29.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
John Hurd,1313.0,11.75,0.0,0.2,0.0,0.057692307692307696,0.17647058823529413,0.0,0.17647058823529413,0.29411764705882354,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
Kyoko Shimamura,26.0,0.0,0.014705882352941176,0.125,0.03333333333333333,0.06222222222222222,0.12121212121212122,0.010101010101010102,0.08080808080808081,0.20202020202020202,0.10101010101010101,0.0,0.010101010101010102,0.010101010101010102,0.0,0.0
Akiko Yanagisawa,0.0,0.0,0.0,0.0,0.0625,0.1,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Yuki Fukuyoshi,0.0,0.0,0.0,0.0,0.02,0.047619047619047616,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Subhash Gupta,69.0,2.0,0.0,0.0,0.03636363636363636,0.05555555555555555,0.16666666666666666,0.0,0.1111111111111111,0.2222222222222222,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
Sumit Mukherjee,669.0,1.5,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Apin Nurhalim,47.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
Memed Hendrawan,45.0,0.0,0.0,0.19047619047619047,0.04498269896193772,0.0219435736677116,0.17391304347826086,0.0,0.10144927536231885,0.2318840579710145,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0
Hua Zhan,0.0,0.0,0.0,0.0,0.06666666666666667,0.043478260869565216,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
Krister Ahlesved,178.0,5.0,0.0,0.0,0.03296703296703297,0.05,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
Larry Chemaly,41.0,0.0,0.0,0.0,0.11363636363636363,0.1,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
Ravi Venkataraman,0.0,0.0,0.04918032786885246,0.08333333333333333,0.0374331550802139,0.024390243902439025,0.1875,0.015625,0.078125,0.21875,0.078125,0.0,0.015625,0.0,0.0,0.0
Fares Mohamm,0.0,0.0,0.13559322033898305,0.14285714285714285,0.0703125,0.017241379310344827,0.125,0.0,0.1,0.2625,0.0125,0.0,0.0375,0.0125,0.0,0.0
Tariq Hameed Shafeea,20.0,0.0,0.03333333333333333,0.06666666666666667,0.06415094339622641,0.047337278106508875,0.04838709677419355,0.0,0.20967741935483872,0.20967741935483872,0.0967741935483871,0.0,0.016129032258064516,0.0,0.0,0.0
Aseem Hussam,0.0,0.0,0.05263157894736842,0.0,0.016129032258064516,0.014705882352941176,0.15789473684210525,0.0,0.10526315789473684,0.2631578947368421,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
Shahin Iqbal,0.0,0.5,0.07692307692307693,0.2727272727272727,0.041884816753926704,0.05309734513274336,0.10638297872340426,0.0425531914893617,0.10638297872340426,0.3404255319148936,0.0425531914893617,0.0,0.02127659574468085,0.0,0.0,0.0
Ashantha Mel (De),13.0,0.0,0.0625,0.0,0.07017543859649122,0.0,0.16666666666666666,0.0,0.05555555555555555,0.3333333333333333,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0
Wael Basiony,10.0,0.0,0.0784313725490196,0.18181818181818182,0.04568527918781726,0.036290322580645164,0.136986301369863,0.0,0.1232876712328767,0.1780821917808219,0.0547945205479452,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0
Fritz Perera,0.0,0.0,0.15789473684210525,0.3333333333333333,0.041666666666666664,0.028985507246376812,0.10526315789473684,0.0,0.15789473684210525,0.2631578947368421,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0
Javaid Khalid,0.0,0.0,0.0,0.16666666666666666,0.058823529411764705,0.04938271604938271,0.13333333333333333,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Tahir Mirza,0.0,0.0,0.0,0.5,0.024390243902439025,0.030303030303030304,0.14285714285714285,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
Glory Arasakumar,0.0,0.0,0.07142857142857142,0.5,0.05,0.014705882352941176,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Geeta Lakhani,0.0,0.0,0.14285714285714285,0.0,0.02654867256637168,0.017241379310344827,0.2,0.0,0.13333333333333333,0.2,0.2,0.0,0.0,0.0,0.0,0.0
R Amita,0.0,0.0,0.14285714285714285,0.0,0.03333333333333333,0.0,0.2,0.0,0.13333333333333333,0.2,0.2,0.0,0.0,0.0,0.0,0.0
Bimal Sicka,0.0,0.0,0.1,0.2857142857142857,0.02857142857142857,0.01694915254237288,0.23076923076923078,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Sri Hari,0.0,0.0,0.1,0.0,0.02564102564102564,0.0,0.07692307692307693,0.0,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.0,0.0
Feroza Chothia,0.0,0.0,0.1,0.0,0.041666666666666664,0.046875,0.23076923076923078,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Niels De Groot,10.0,0.0,0.04149377593360996,0.16363636363636364,0.025936599423631124,0.029689608636977057,0.16666666666666666,0.0,0.06910569105691057,0.18292682926829268,0.08536585365853659,0.0040650406504065045,0.024390243902439025,0.016260162601626018,0.0,0.0
Daniel Lavee,166.0,0.5,0.0,0.2857142857142857,0.02727272727272727,0.030120481927710843,0.2702702702702703,0.0,0.10810810810810811,0.21621621621621623,0.10810810810810811,0.0,0.08108108108108109,0.0,0.0,0.0
Can GE,0.0,0.0,0.1111111111111111,0.2,0.017857142857142856,0.014492753623188406,0.05555555555555555,0.0,0.2222222222222222,0.2777777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
Rich Pavlicek Jr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Rosenberg,769.0,32.0,0.0,0.2857142857142857,0.024096385542168676,0.03529411764705882,0.10714285714285714,0.0,0.03571428571428571,0.17857142857142858,0.17857142857142858,0.0,0.0,0.0,0.0,0.0
Tommy Bergdahl,286.0,4.0,0.04132231404958678,0.17777777777777778,0.033203125,0.03218390804597701,0.17307692307692307,0.0,0.09615384615384616,0.15384615384615385,0.08974358974358974,0.0,0.019230769230769232,0.02564102564102564,0.0,0.0
Przemyslaw Janiszewski,602.0,1.0,0.05263157894736842,0.058823529411764705,0.03763440860215054,0.011695906432748537,0.14035087719298245,0.017543859649122806,0.05263157894736842,0.2982456140350877,0.08771929824561403,0.0,0.0,0.03508771929824561,0.0,0.0
Wojciech Strzemecki,253.0,0.0,0.046153846153846156,0.0,0.01824817518248175,0.006369426751592357,0.08955223880597014,0.0,0.029850746268656716,0.19402985074626866,0.08955223880597014,0.0,0.04477611940298507,0.0,0.0,0.0
Vincent De Pagter,12.0,0.0,0.018867924528301886,0.2727272727272727,0.036637931034482756,0.022922636103151862,0.15454545454545454,0.0,0.06363636363636363,0.21818181818181817,0.1,0.0,0.031818181818181815,0.004545454545454545,0.0,0.0
Piotr Madry,10.0,0.0,0.046153846153846156,0.2,0.02459016393442623,0.02631578947368421,0.08955223880597014,0.0,0.029850746268656716,0.19402985074626866,0.08955223880597014,0.0,0.04477611940298507,0.0,0.0,0.0
Kay Beck,0.0,0.0,0.0,0.25,0.031578947368421054,0.011904761904761904,0.2857142857142857,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,0.0
Hiroko Janssen,2.0,0.0,0.0,0.5,0.05357142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285
Ren  Hermans,17.0,0.0,0.0,0.0,0.03225806451612903,0.07142857142857142,0.18181818181818182,0.0,0.0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
Jacco Hop,12.0,0.0,0.014285714285714285,0.17647058823529413,0.0326530612244898,0.033962264150943396,0.14084507042253522,0.0,0.07042253521126761,0.16901408450704225,0.028169014084507043,0.0,0.07042253521126761,0.014084507042253521,0.0,0.0
Gerbrand Hop,57.0,0.0,0.18181818181818182,0.0,0.016666666666666666,0.03125,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0
Rutger Van Mechelen,25.0,0.0,0.0,1.0,0.02197802197802198,0.03571428571428571,0.0,0.0,0.0,0.45454545454545453,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
Radu Nistor,58.0,0.0,0.0,0.14285714285714285,0.02727272727272727,0.046511627906976744,0.05,0.0,0.1,0.2,0.25,0.0,0.05,0.0,0.0,0.0
S Fellus,8.0,0.0,0.0,0.3333333333333333,0.021739130434782608,0.030303030303030304,0.1,0.05,0.1,0.15,0.05,0.0,0.0,0.0,0.0,0.0
Mike Levine,17.0,0.0,0.0,0.0,0.06779661016949153,0.057971014492753624,0.1724137931034483,0.0,0.0,0.2413793103448276,0.1724137931034483,0.0,0.0,0.0,0.0,0.0
Jerry Clerkin,37.0,0.0,0.03333333333333333,0.08823529411764706,0.027303754266211604,0.026143790849673203,0.11486486486486487,0.0,0.060810810810810814,0.23648648648648649,0.0945945945945946,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0
Dennis Clerkin,37.0,0.0,0.018867924528301886,0.2413793103448276,0.03247863247863248,0.02158273381294964,0.11940298507462686,0.0,0.05223880597014925,0.2537313432835821,0.08955223880597014,0.0,0.029850746268656716,0.022388059701492536,0.0,0.0
Brenda Keller,3.0,0.0,0.0,0.25,0.04878048780487805,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
Renato Fernandes,3.0,0.0,0.0,0.3333333333333333,0.05970149253731343,0.0625,0.07692307692307693,0.0,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
Eliran Argelazi,76.0,0.0,0.0,0.14285714285714285,0.03418803418803419,0.04878048780487805,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.1935483870967742,0.22580645161290322,0.0,0.03225806451612903,0.0,0.0,0.0
Constantin Kapayannidis,0.0,0.0,0.0,0.3333333333333333,0.05128205128205128,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Rainforth,18.0,0.0,0.037037037037037035,0.1,0.041666666666666664,0.011111111111111112,0.1111111111111111,0.0,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0
Monica Angus,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
Ognjen STANICIC,0.0,0.0,0.023255813953488372,0.0,0.03184713375796178,0.03867403314917127,0.15217391304347827,0.043478260869565216,0.15217391304347827,0.13043478260869565,0.17391304347826086,0.0,0.021739130434782608,0.0,0.0,0.0
Drazen Martinovic,4.0,0.0,0.0,0.3333333333333333,0.0,0.038461538461538464,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
Jakub Wojcieszek,31.0,0.0,0.0,0.2,0.017605633802816902,0.02702702702702703,0.02564102564102564,0.0,0.05128205128205128,0.358974358974359,0.10256410256410256,0.0,0.02564102564102564,0.0,0.0,0.0
Helmut Haeusler,111.0,0.0,0.059322033898305086,0.325,0.048859934853420196,0.03218390804597701,0.1732283464566929,0.0,0.11811023622047244,0.1968503937007874,0.047244094488188976,0.0,0.0,0.007874015748031496,0.0,0.0
Wojciech Gawel,709.0,0.0,0.03902439024390244,0.2571428571428571,0.030456852791878174,0.018779342723004695,0.19815668202764977,0.004608294930875576,0.09216589861751152,0.14285714285714285,0.06451612903225806,0.0,0.013824884792626729,0.0,0.0,0.0
Philippe Marill,11.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
Rory Boland,2.0,0.0,0.0,0.5,0.034482758620689655,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Quentin Robert,46.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
Geert Arts,83.0,0.0,0.043478260869565216,0.25,0.02127659574468085,0.0,0.1111111111111111,0.0,0.037037037037037035,0.37037037037037035,0.1111111111111111,0.0,0.0,0.037037037037037035,0.0,0.0
Janis Bendiks,27.0,0.0,0.125,0.0,0.08333333333333333,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
Adrians Imsa,40.0,0.0,0.0,0.0,0.05555555555555555,0.02564102564102564,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0
Keyzad Anklesaria,938.0,2.5,0.0,0.0,0.04,0.10526315789473684,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
Svein Gunnar Karlberg,0.0,0.0,0.041666666666666664,0.3333333333333333,0.037037037037037035,0.01282051282051282,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.11538461538461539,0.0,0.0,0.038461538461538464,0.0,0.0
Ole Berset,33.0,0.0,0.0,1.0,0.03333333333333333,0.025,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
Andris Smilgajs,14.0,0.0,0.03225806451612903,0.0,0.038461538461538464,0.023255813953488372,0.1388888888888889,0.0,0.1388888888888889,0.2222222222222222,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776
Katarina Ekren,0.0,0.0,0.1111111111111111,0.0,0.11764705882352941,0.022222222222222223,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
Roar Voll,0.0,0.0,0.0,0.2857142857142857,0.020618556701030927,0.02531645569620253,0.16666666666666666,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Franck Riehm,126.0,0.0,0.0,1.0,0.04,0.030303030303030304,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Norbert Schilhart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
Sam Dinkin,97.0,0.0,0.0,0.0,0.0851063829787234,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
Martine Rossard,22.0,0.0,0.0,0.5,0.10256410256410256,0.03225806451612903,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
Simon Cope,3.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
Veronique Ventos,0.0,0.0,0.125,0.0,0.04,0.0,0.25,0.0,0.125,0.25,0.0,0.0,0.0,0.125,0.0,0.0
Sue Picus,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.2222222222222222,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0
Ahu Zobu,25.0,0.0,0.038461538461538464,0.1111111111111111,0.04878048780487805,0.033707865168539325,0.18518518518518517,0.0,0.1111111111111111,0.2962962962962963,0.037037037037037035,0.0,0.0,0.0,0.0,0.0
David Caprera,0.0,0.0,0.0,0.0,0.0,0.02,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0
Netsy Sayer,0.0,0.0,0.0,0.0,0.05434782608695652,0.0,0.16666666666666666,0.0,0.05555555555555555,0.3888888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
Torild Heskje,0.0,0.0,0.058823529411764705,0.0,0.024096385542168676,0.041666666666666664,0.16666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.05555555555555555,0.0,0.0
Frank Solheim,0.0,0.0,0.0,0.4,0.011111111111111112,0.012987012987012988,0.16666666666666666,0.0,0.16666666666666666,0.2777777777777778,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0
